Item,Qty,Unit Price,Date Acquired,Job ID,Group,Runs,ME
Thermoelectric Catalysts,173,32001.02,2016-05-15,LegionHull1,Ancient Salvage,,
Thermoelectric Catalysts,1,13009.13,2016-05-17,D3s2,Ancient Salvage,,
Thermoelectric Catalysts,2,20601.50,2016-05-23,D3s2,Ancient Salvage,,
Thermoelectric Catalysts,85,32300.00,2016-06-14,D3s2,Ancient Salvage,,
Thermoelectric Catalysts,101,32300.00,2016-06-14,JamguHull1,Ancient Salvage,,
Thermoelectric Catalysts,115,34308.35,2016-06-20,JamguHull1,Ancient Salvage,,
Thermoelectric Catalysts,57,34308.35,2016-06-20,,Ancient Salvage,,
Thermoelectric Catalysts,27,39059.26,2016-06-30,,Ancient Salvage,,
Thermoelectric Catalysts,73,39059.26,2016-06-30,,Ancient Salvage,,
Thermoelectric Catalysts,3,39523.20,2016-07-04,,Ancient Salvage,,
Thermoelectric Catalysts,2,70000.00,2016-07-04,,Ancient Salvage,,
Datacore - Amarrian Starship Engineering,30,56021.86,2016-05-07,,Datacores,,
Datacore - Caldari Starship Engineering,20,98039.78,2016-05-07,,Datacores,,
Datacore - Defensive Subsystems Engineering,3,4510.00,2016-04-25,Legion Defensive - Augmented Plating Blueprint5/24/2016,Datacores,,
Datacore - Defensive Subsystems Engineering,3,4510.00,2016-04-25,Tengu Defensive - Supplemental Screening Blueprint6/22/2016,Datacores,,
Datacore - Defensive Subsystems Engineering,360,4510.00,2016-04-25,,Datacores,,
Datacore - Defensive Subsystems Engineering,127,4810.01,2016-05-03,,Datacores,,
Datacore - Electromagnetic Physics,4,82089.96,2016-05-07,,Datacores,,
Datacore - Electronic Engineering,6,97106.24,2016-04-30,LegionElec1,Datacores,,
Datacore - Electronic Engineering,1,97106.24,2016-04-30,Tengu Electronics - Dissolution Sequencer Blueprint6/22/2016,Datacores,,
Datacore - Electronic Engineering,2,97001.10,2016-06-22,Tengu Electronics - Dissolution Sequencer Blueprint6/22/2016,Datacores,,
Datacore - Electronic Engineering,6,97001.10,2016-06-22,,Datacores,,
Datacore - Electronic Subsystems Engineering,6,4201.19,2016-04-30,LegionElec1,Datacores,,
Datacore - Electronic Subsystems Engineering,3,4201.19,2016-04-30,Tengu Electronics - Dissolution Sequencer Blueprint6/22/2016,Datacores,,
Datacore - Electronic Subsystems Engineering,224,4201.19,2016-04-30,,Datacores,,
Datacore - Electronic Subsystems Engineering,177,4300.00,2016-05-03,,Datacores,,
Datacore - Engineering Subsystems Engineering,6,4211.03,2016-04-30,LegionEng1,Datacores,,
Datacore - Engineering Subsystems Engineering,3,4211.03,2016-04-30,Tengu Engineering - Capacitor Regeneration Matrix Blueprint6/22/2016,Datacores,,
Datacore - Engineering Subsystems Engineering,325,4211.03,2016-04-30,,Datacores,,
Datacore - Engineering Subsystems Engineering,158,4210.00,2016-05-03,,Datacores,,
Datacore - High Energy Physics,16,85000.55,2016-05-07,,Datacores,,
Datacore - Hydromagnetic Physics,3,103055.42,2016-04-25,Legion Defensive - Augmented Plating Blueprint5/24/2016,Datacores,,
Datacore - Hydromagnetic Physics,3,103055.42,2016-04-25,Tengu Defensive - Supplemental Screening Blueprint6/22/2016,Datacores,,
Datacore - Hydromagnetic Physics,74,103055.42,2016-04-25,,Datacores,,
Datacore - Hydromagnetic Physics,23,117000.00,2016-05-07,,Datacores,,
Datacore - Laser Physics,33,72000.01,2016-05-07,,Datacores,,
Datacore - Mechanical Engineering,3,63880.92,2016-03-19,Svipul1,Datacores,,
Datacore - Mechanical Engineering,7,63880.92,2016-03-19,Svipul2,Datacores,,
Datacore - Mechanical Engineering,11,54002.06,2016-03-30,Svipul2,Datacores,,
Datacore - Mechanical Engineering,3,46273.90,2016-04-15,Jackdaw Blueprint6/22/2016,Datacores,,
Datacore - Mechanical Engineering,2,46273.90,2016-04-15,Svipul-5/27,Datacores,,
Datacore - Mechanical Engineering,3,46273.90,2016-04-15,Tengu Blueprint6/22/2016,Datacores,,
Datacore - Mechanical Engineering,256,46273.90,2016-04-15,,Datacores,,
Datacore - Mechanical Engineering,3,40000.10,2016-05-07,Confessor-5/27,Datacores,,
Datacore - Mechanical Engineering,12,40000.10,2016-05-07,Legion Blueprint5/10/2016,Datacores,,
Datacore - Mechanical Engineering,1,40000.10,2016-05-07,Svipul-5/27,Datacores,,
Datacore - Molecular Engineering,6,117103.00,2016-05-07,,Datacores,,
Datacore - Nanite Engineering,35,75029.00,2016-05-07,,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,Legion Offensive - Drone Synthesis Projector Blueprint5/24/2016,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,LegionAssault1,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,LegionAssault2,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,LegionCrystal1,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,Tengu Offensive - Rifling Launcher Pattern Blueprint6/22/2016,Datacores,,
Datacore - Offensive Subsystems Engineering,3,7110.98,2016-03-30,TenguCovert1,Datacores,,
Datacore - Offensive Subsystems Engineering,244,7110.98,2016-03-30,,Datacores,,
Datacore - Offensive Subsystems Engineering,161,4000.03,2016-05-03,,Datacores,,
Datacore - Plasma Physics,4,100993.69,2016-03-30,Legion Blueprint5/10/2016,Datacores,,
Datacore - Plasma Physics,3,100993.69,2016-03-30,LegionAssault1,Datacores,,
Datacore - Plasma Physics,3,100993.69,2016-03-30,LegionAssault2,Datacores,,
Datacore - Plasma Physics,3,100993.69,2016-03-30,LegionCrystal1,Datacores,,
Datacore - Plasma Physics,3,100993.69,2016-03-30,Svipul1,Datacores,,
Datacore - Plasma Physics,18,100993.69,2016-03-30,Svipul2,Datacores,,
Datacore - Plasma Physics,3,100993.69,2016-03-30,TenguCovert1,Datacores,,
Datacore - Plasma Physics,3,80751.01,2016-04-15,Svipul-5/27,Datacores,,
Datacore - Plasma Physics,3,80751.01,2016-04-15,Tengu Offensive - Rifling Launcher Pattern Blueprint6/22/2016,Datacores,,
Datacore - Plasma Physics,3,89898.89,2016-04-25,Confessor-5/27,Datacores,,
Datacore - Plasma Physics,3,89898.89,2016-04-25,Jackdaw Blueprint6/22/2016,Datacores,,
Datacore - Plasma Physics,8,89898.89,2016-04-25,Legion Blueprint5/10/2016,Datacores,,
Datacore - Plasma Physics,3,89898.89,2016-04-25,Legion Offensive - Drone Synthesis Projector Blueprint5/24/2016,Datacores,,
Datacore - Plasma Physics,3,89898.89,2016-04-25,Tengu Blueprint6/22/2016,Datacores,,
Datacore - Plasma Physics,192,89898.89,2016-04-25,,Datacores,,
Datacore - Propulsion Subsystems Engineering,6,5110.00,2016-05-03,LegionProp1,Datacores,,
Datacore - Propulsion Subsystems Engineering,3,5110.00,2016-05-03,Tengu Propulsion - Fuel Catalyst Blueprint6/22/2016,Datacores,,
Datacore - Propulsion Subsystems Engineering,134,5110.00,2016-05-03,,Datacores,,
Datacore - Quantum Physics,6,110011.44,2016-04-30,LegionEng1,Datacores,,
Datacore - Quantum Physics,3,110011.44,2016-04-30,Tengu Engineering - Capacitor Regeneration Matrix Blueprint6/22/2016,Datacores,,
Datacore - Quantum Physics,91,110011.44,2016-04-30,,Datacores,,
Datacore - Quantum Physics,18,121015.38,2016-05-07,,Datacores,,
Datacore - Rocket Science,6,94061.44,2016-05-27,LegionProp1,Datacores,,
Datacore - Rocket Science,3,94061.44,2016-05-27,Tengu Propulsion - Fuel Catalyst Blueprint6/22/2016,Datacores,,
Datacore - Rocket Science,28,94061.44,2016-05-27,,Datacores,,
Attainment Decryptor,1,1982011.95,2016-03-19,LegionCrystal1,Generic Decryptor,,
Attainment Decryptor,1,1982011.95,2016-03-19,Svipul1,Generic Decryptor,,
Attainment Decryptor,5,1982011.95,2016-03-19,Svipul2,Generic Decryptor,,
Attainment Decryptor,1,1982011.95,2016-03-19,TenguCovert1,Generic Decryptor,,
Attainment Decryptor,1,1926391.96,2016-04-15,Svipul-5/27,Generic Decryptor,,
Attainment Decryptor,1,1926391.96,2016-04-15,Tengu Defensive - Supplemental Screening Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Confessor-5/27,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Jackdaw Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.92,2016-04-25,Legion Blueprint5/10/2016,Generic Decryptor,,
Attainment Decryptor,3,2220519.93,2016-04-25,Legion Blueprint5/10/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.93,2016-04-25,Legion Defensive - Augmented Plating Blueprint5/24/2016,Generic Decryptor,,
Attainment Decryptor,2,2220519.93,2016-04-25,LegionElec1,Generic Decryptor,,
Attainment Decryptor,2,2220519.93,2016-04-25,LegionEng1,Generic Decryptor,,
Attainment Decryptor,2,2220519.93,2016-04-25,LegionProp1,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Tengu Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Tengu Electronics - Dissolution Sequencer Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Tengu Engineering - Capacitor Regeneration Matrix Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Tengu Offensive - Rifling Launcher Pattern Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,1,2220519.94,2016-04-25,Tengu Propulsion - Fuel Catalyst Blueprint6/22/2016,Generic Decryptor,,
Attainment Decryptor,16,2220519.94,2016-04-25,,Generic Decryptor,,
Attainment Decryptor,16,2220519.95,2016-04-25,,Generic Decryptor,,
Attainment Decryptor,1,2611701.14,2016-05-07,Legion Offensive - Drone Synthesis Projector Blueprint5/24/2016,Generic Decryptor,,
Fullerite-C28,3200,10001.01,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C28,500,11118.23,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C28,20,11118.23,2016-03-30,TenguCovert1,Harvestable Cloud,,
Fullerite-C28,780,9601.02,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C28,2740,10880.00,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C28,280,10880.00,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C28,80,10880.00,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C28,1100,9521.01,2016-04-07,Svipul2,Harvestable Cloud,,
Fullerite-C28,5000,6836.07,2016-04-28,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C28,400,6836.07,2016-04-28,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C28,40,6836.07,2016-04-28,,Harvestable Cloud,,
Fullerite-C28,440,6087.42,2016-05-10,,Harvestable Cloud,,
Fullerite-C32,2500,22638.43,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C32,100,22913.01,2016-04-02,Svipul2,Harvestable Cloud,,
Fullerite-C32,3300,22913.01,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C32,1000,22929.39,2016-04-07,Svipul2,Harvestable Cloud,,
Fullerite-C32,1000,16104.63,2016-04-28,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C32,3467,15798.00,2016-05-02,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C32,1637,15798.00,2016-05-02,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C32,96,15798.00,2016-05-02,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C32,3800,12999.00,2016-05-07,Carbon86-5/11,Harvestable Cloud,,
Fullerite-C32,3032,12999.00,2016-05-07,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C32,1118,12999.00,2016-05-07,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C32,872,12999.00,2016-05-07,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C32,328,12999.00,2016-05-07,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C32,50,12999.00,2016-05-07,GrapheneNanoribbons-5/9,Harvestable Cloud,,
Fullerite-C32,3100,9756.90,2016-05-10,Carbon86-5/15,Harvestable Cloud,,
Fullerite-C32,44,9756.90,2016-05-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C32,216,10202.00,2016-06-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C32,4450,11199.99,2016-06-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C32,1490,11200.00,2016-06-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C32,2200,12393.02,2016-06-30,Carbon86-7/3,Harvestable Cloud,,
Fullerite-C32,3800,14998.84,2016-07-01,Carbon86-7/3,Harvestable Cloud,,
Fullerite-C32,1000,14998.84,2016-07-01,,Harvestable Cloud,,
Fullerite-C320,600,42603.03,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C320,504,42603.03,2016-03-30,TenguCovert1,Harvestable Cloud,,
Fullerite-C320,1896,43831.53,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C320,648,40001.65,2016-04-28,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C320,5552,36001.33,2016-05-03,Carbon86-5/7,Harvestable Cloud,,
Fullerite-C320,3800,36003.03,2016-05-07,Carbon86-5/11,Harvestable Cloud,,
Fullerite-C320,36,36003.03,2016-05-07,Carbon86-5/15,Harvestable Cloud,,
Fullerite-C320,3064,28506.50,2016-05-10,Carbon86-5/15,Harvestable Cloud,,
Fullerite-C320,15,28506.50,2016-05-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C320,614,31011.83,2016-05-17,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C320,4665,38001.05,2016-06-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C320,906,41600.79,2016-06-10,Carbon86-6/14,Harvestable Cloud,,
Fullerite-C320,6000,40851.09,2016-06-30,Carbon86-7/3,Harvestable Cloud,,
Fullerite-C320,8,40851.09,2016-06-30,,Harvestable Cloud,,
Fullerite-C50,8100,6188.00,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C50,1000,5402.39,2016-03-30,TenguCovert1,Harvestable Cloud,,
Fullerite-C50,4100,5274.00,2016-06-21,Fulleroferrocene-6/24,Harvestable Cloud,,
Fullerite-C50,1500,5274.00,2016-06-21,Fulleroferrocene-6/24,Harvestable Cloud,,
Fullerite-C540,400,70022.13,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C540,328,74100.01,2016-04-28,C3FTM-5/13,Harvestable Cloud,,
Fullerite-C540,92,38000.56,2016-05-07,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C540,3872,38000.56,2016-05-07,C3FTM-5/13,Harvestable Cloud,,
Fullerite-C540,138,47101.01,2016-05-10,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C540,578,55100.01,2016-06-10,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C540,1592,55158.96,2016-06-20,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C540,46,55158.96,2016-06-20,,Harvestable Cloud,,
Fullerite-C60,4000,1228.93,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C60,1800,1183.98,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C60,3000,916.86,2016-05-10,FullereneIntercalatedGraphite-5/19,Harvestable Cloud,,
Fullerite-C60,2800,1116.30,2016-06-20,Fulleroferrocene-6/24,Harvestable Cloud,,
Fullerite-C70,3000,2204.25,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C70,2200,2570.00,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C70,2100,2245.99,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C70,1500,2001.01,2016-05-10,FullereneIntercalatedGraphite-5/19,Harvestable Cloud,,
Fullerite-C70,800,2000.00,2016-05-13,FullereneIntercalatedGraphite-5/19,Harvestable Cloud,,
Fullerite-C70,700,2000.00,2016-05-13,FullereneIntercalatedGraphite-5/19,Harvestable Cloud,,
Fullerite-C72,3400,10703.68,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C72,1100,10703.68,2016-03-30,TenguCovert1,Harvestable Cloud,,
Fullerite-C72,2153,11989.91,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C72,447,11989.91,2016-04-02,TenguCovert1,Harvestable Cloud,,
Fullerite-C72,120,5004.22,2016-04-28,,Harvestable Cloud,,
Fullerite-C84,400,10113.14,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C84,3200,10899.99,2016-03-30,Svipul1,Harvestable Cloud,,
Fullerite-C84,3000,8002.50,2016-04-19,C3FTM-5/13,Harvestable Cloud,,
Fullerite-C84,1200,7180.51,2016-05-07,C3FTM-5/13,Harvestable Cloud,,
Fullerite-C84,8,3442.79,2016-06-20,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C84,642,3798.00,2016-06-21,C3-FTM-6/22,Harvestable Cloud,,
Fullerite-C84,1750,3798.00,2016-06-21,C3-FTM-6/22,Harvestable Cloud,,
C3-FTM Acid,1755,86991.55,2016-05-15,LegionHull1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,459,49949.00,2016-04-16,Svipul3,Hybrid Polymers,,
Carbon-86 Epoxy Resin,2662,48997.95,2016-04-28,LegionAssault1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,803,41699.00,2016-05-05,D3s1,Hybrid Polymers,,
C3-FTM Acid,353,81785.09,2016-03-30,Svipul1,Hybrid Polymers,,
C3-FTM Acid,47,81785.09,2016-03-30,Svipul2,Hybrid Polymers,,
C3-FTM Acid,218,103000.00,2016-04-09,Svipul2,Hybrid Polymers,,
C3-FTM Acid,177,89160.28,2016-04-16,Confessor1,Hybrid Polymers,,
C3-FTM Acid,309,89160.28,2016-04-16,D3s1,Hybrid Polymers,,
C3-FTM Acid,2248,89160.28,2016-04-16,LegionHull1,Hybrid Polymers,,
C3-FTM Acid,177,89160.28,2016-04-16,Svipul3,Hybrid Polymers,,
C3-FTM Acid,547,49763.72,2016-05-13,JamguHull1,Hybrid Polymers,,
C3-FTM Acid,3653,49763.72,2016-05-13,LegionHull1,Hybrid Polymers,,
C3-FTM Acid,618,80999.00,2016-06-21,D3s2,Hybrid Polymers,,
C3-FTM Acid,2400,58957.86,2016-06-22,JamguHull1,Hybrid Polymers,,
C3-FTM Acid,500,75005.04,2016-07-04,JamguHull1,Hybrid Polymers,,
C3-FTM Acid,4889,79767.01,2016-07-08,JamguHull1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,822,41002.08,2016-03-30,Svipul1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,96,41002.08,2016-03-30,Svipul1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,61,41767.56,2016-03-30,Svipul2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,138,41002.08,2016-03-30,TenguCovert1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,3779,41767.56,2016-03-30,TenguCovert1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,627,53949.81,2016-04-09,Svipul2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,1255,44288.85,2016-04-17,LegionAssault1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,5875,44288.85,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,459,38900.00,2016-04-30,Confessor1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,9791,32893.02,2016-05-07,LegionEng1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,129,32893.02,2016-05-07,LegionHull1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,9791,35135.18,2016-05-10,LegionElec1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,4250,27849.68,2016-05-11,LegionDO1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,1830,27849.68,2016-05-11,LegionHull1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,4960,24201.84,2016-05-15,LegionDO1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,581,50000.00,2016-05-23,LegionDO1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,129,30844.13,2016-06-14,D3s2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,9791,30844.13,2016-06-14,LegionProp1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,527,46093.00,2016-06-21,D3s2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,950,46093.00,2016-06-21,D3s2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,4031,47016.72,2016-07-01,JamguSubs1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,5760,47016.72,2016-07-01,JamguSubs1,Hybrid Polymers,,
Carbon-86 Epoxy Resin,9600,34618.77,2016-07-03,JamguSubs2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,4107,53006.99,2016-07-04,JamguSubs2,Hybrid Polymers,,
Carbon-86 Epoxy Resin,2303,55102.09,2016-07-08,JamguHull1,Hybrid Polymers,,
Fullerene Intercalated Graphite,416,3307.38,2016-03-30,Svipul1,Hybrid Polymers,,
Fullerene Intercalated Graphite,159,3307.38,2016-03-30,Svipul1,Hybrid Polymers,,
Fullerene Intercalated Graphite,58,3174.46,2016-03-30,Svipul2,Hybrid Polymers,,
Fullerene Intercalated Graphite,1622,3174.46,2016-03-30,TenguCovert1,Hybrid Polymers,,
Fullerene Intercalated Graphite,64,3307.38,2016-03-30,TenguCovert1,Hybrid Polymers,,
Fullerene Intercalated Graphite,402,6792.96,2016-04-09,Svipul2,Hybrid Polymers,,
Fullerene Intercalated Graphite,1703,7500.00,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Fullerene Intercalated Graphite,460,7978.90,2016-04-30,Confessor1,Hybrid Polymers,,
Fullerene Intercalated Graphite,89,7978.84,2016-05-08,LegionEng1,Hybrid Polymers,,
Fullerene Intercalated Graphite,89,6897.53,2016-05-10,LegionElec1,Hybrid Polymers,,
Fullerene Intercalated Graphite,9,7399.00,2016-05-14,JamguSubs1,Hybrid Polymers,,
Fullerene Intercalated Graphite,150,7399.00,2016-05-14,LegionHull1,Hybrid Polymers,,
Fullerene Intercalated Graphite,219,2760.32,2016-05-19,D3s2,Hybrid Polymers,,
Fullerene Intercalated Graphite,3292,2760.32,2016-05-19,LegionDO1,Hybrid Polymers,,
Fullerene Intercalated Graphite,89,2760.32,2016-05-19,LegionProp1,Hybrid Polymers,,
Fullerene Intercalated Graphite,791,9900.00,2016-06-21,D3s2,Hybrid Polymers,,
Fullerene Intercalated Graphite,138,9900.00,2016-06-21,D3s2,Hybrid Polymers,,
Fullerene Intercalated Graphite,1712,10999.99,2016-07-01,JamguSubs1,Hybrid Polymers,,
Fullerene Intercalated Graphite,1677,8833.01,2016-07-02,JamguSubs2,Hybrid Polymers,,
Fullerene Intercalated Graphite,522,8888.36,2016-07-08,JamguHull1,Hybrid Polymers,,
Fulleroferrocene,26992,1366.85,2016-03-30,Svipul1,Hybrid Polymers,,
Fulleroferrocene,202,1366.85,2016-03-30,Svipul1,Hybrid Polymers,,
Fulleroferrocene,1008,1366.85,2016-03-30,TenguCovert1,Hybrid Polymers,,
Fulleroferrocene,448,1366.85,2016-04-02,Svipul2,Hybrid Polymers,,
Fulleroferrocene,1552,1366.85,2016-04-02,TenguCovert1,Hybrid Polymers,,
Fulleroferrocene,20370,2114.81,2016-04-09,Svipul2,Hybrid Polymers,,
Fulleroferrocene,3839,2148.96,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Fulleroferrocene,13278,995.99,2016-04-21,Confessor1,Hybrid Polymers,,
Fulleroferrocene,1722,995.99,2016-04-21,LegionAssault1,Hybrid Polymers,,
Fulleroferrocene,1754,3000.00,2016-04-30,Confessor1,Hybrid Polymers,,
Fulleroferrocene,6247,2194.00,2016-05-08,LegionEng1,Hybrid Polymers,,
Fulleroferrocene,6397,1553.29,2016-05-10,LegionElec1,Hybrid Polymers,,
Fulleroferrocene,145,1850.16,2016-05-14,JamguSubs2,Hybrid Polymers,,
Fulleroferrocene,9329,1850.16,2016-05-14,LegionHull1,Hybrid Polymers,,
Fulleroferrocene,6150,1897.93,2016-05-23,LegionDO1,Hybrid Polymers,,
Fulleroferrocene,9352,1602.71,2016-06-14,LegionProp1,Hybrid Polymers,,
Fulleroferrocene,8280,1999.00,2016-06-21,D3s2,Hybrid Polymers,,
Fulleroferrocene,40814,1999.00,2016-06-21,D3s2,Hybrid Polymers,,
Fulleroferrocene,11681,1172.00,2016-06-24,JamguHull1,Hybrid Polymers,,
Fulleroferrocene,5956,1172.00,2016-06-24,JamguSubs1,Hybrid Polymers,,
Fulleroferrocene,10363,1172.00,2016-06-24,JamguSubs2,Hybrid Polymers,,
Fulleroferrocene,3327,2057.65,2016-07-08,JamguHull1,Hybrid Polymers,,
Fulleroferrocene,6251,2367.93,2016-07-08,JamguHull1,Hybrid Polymers,,
Graphene Nanoribbons,2233,28937.25,2016-03-30,Svipul1,Hybrid Polymers,,
Graphene Nanoribbons,62,28937.25,2016-03-30,Svipul1,Hybrid Polymers,,
Graphene Nanoribbons,47,28937.25,2016-03-30,TenguCovert1,Hybrid Polymers,,
Graphene Nanoribbons,77,29542.03,2016-04-03,Svipul2,Hybrid Polymers,,
Graphene Nanoribbons,1003,29542.03,2016-04-03,TenguCovert1,Hybrid Polymers,,
Graphene Nanoribbons,1320,28638.74,2016-04-09,Svipul2,Hybrid Polymers,,
Graphene Nanoribbons,385,36566.97,2016-04-09,Svipul2,Hybrid Polymers,,
Graphene Nanoribbons,1050,34998.62,2016-04-17,LegionCrystal1,Hybrid Polymers,,
Graphene Nanoribbons,1149,34497.00,2016-04-30,Confessor1,Hybrid Polymers,,
Graphene Nanoribbons,2100,29020.00,2016-05-08,LegionEng1,Hybrid Polymers,,
Graphene Nanoribbons,366,18108.23,2016-05-09,D3s2,Hybrid Polymers,,
Graphene Nanoribbons,2038,18108.23,2016-05-09,LegionDO1,Hybrid Polymers,,
Graphene Nanoribbons,2038,18108.23,2016-05-09,LegionElec1,Hybrid Polymers,,
Graphene Nanoribbons,2038,18108.23,2016-05-09,LegionProp1,Hybrid Polymers,,
Graphene Nanoribbons,3959,26084.00,2016-06-21,D3s2,Hybrid Polymers,,
Graphene Nanoribbons,1977,30888.51,2016-07-01,JamguSubs1,Hybrid Polymers,,
Graphene Nanoribbons,2964,25704.88,2016-07-02,JamguSubs2,Hybrid Polymers,,
Graphene Nanoribbons,1141,25812.04,2016-07-08,JamguHull1,Hybrid Polymers,,
Lanthanum Metallofullerene,3750,11782.25,2016-03-30,Svipul1,Hybrid Polymers,,
Lanthanum Metallofullerene,90,11782.25,2016-03-30,Svipul2,Hybrid Polymers,,
Lanthanum Metallofullerene,2768,18959.96,2016-04-09,Svipul2,Hybrid Polymers,,
Lanthanum Metallofullerene,1784,21998.97,2016-04-30,Confessor1,Hybrid Polymers,,
Lanthanum Metallofullerene,2100,17112.00,2016-05-08,LegionEng1,Hybrid Polymers,,
Lanthanum Metallofullerene,2038,12007.01,2016-05-10,LegionElec1,Hybrid Polymers,,
Lanthanum Metallofullerene,88,12834.09,2016-05-14,JamguSubs1,Hybrid Polymers,,
Lanthanum Metallofullerene,1235,12834.09,2016-05-14,LegionHull1,Hybrid Polymers,,
Lanthanum Metallofullerene,2038,13750.74,2016-06-14,LegionProp1,Hybrid Polymers,,
Lanthanum Metallofullerene,6794,13998.00,2016-06-21,D3s2,Hybrid Polymers,,
Lanthanum Metallofullerene,839,17795.00,2016-07-01,JamguSubs1,Hybrid Polymers,,
